player_id,platform,date,country
52920EEFBCDD096F272648053AAA3E956AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-28,United States
BA5C6B1497E434034684250945B9AB8A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-29,Canada
54DF00A130B6B9B7655702610552CA9C6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-29,United Kingdom
9A18BA9DD544365E8D9E15C90F374B946AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
7E0C2CD140BEF848F460AE1A116D54C86AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United States
FBD0C7A84FF345FCBD46E9D8533B8F8E6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United Kingdom
F05F46BD1A2FBE396E5DBE43D98931546AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United States
95D26262DF7696E814B53189F4E458A76AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United Kingdom
FDE3B8292B4443A96C0A7D404EB5BD246AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-28,United States
7C8E4ED35CE5926D47D8701F7D6157A56AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
3D091A1007D3706033491D9F90CC98D96AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United Kingdom
C3E7B771B718344B850C2E7C02483B2E6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United States
D6B4B4579A20B5D1276CE403276B3F2C6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
658783454650B7059132DC3942ED70F06AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
A5C807732304FA1CFE842748336102D16AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United States
96F0EF291FE4AC2F1790844868EB1EE86AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United States
4212E85A6DDCAAD28A0DDE3A5E3F4EFF6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United States
44E40A5A82FA9E66792AAF7FC82390096AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United Kingdom
FF8BDD2714E2237F1A4103787BB5A7D86AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
8AC5150A282707911A621D2F1282BD756AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-02,United States
43AEBCD033B925A7E8B68652ACA40F8C6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
C1B81FCE562DF034D9ED44A5E7166F746AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United Kingdom
DD8987F7F9C84B62F20CFF6BA1D5F1F06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-03,United States
DC056D9DA3FAFCB0CC4B36463BA347C46AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-05,United States
32A8D560C331AB1127F70561532445AA6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,United Kingdom
58DE4BACBD5BD4EF2EC606038F59F4676AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United States
3C877B078B96160D9F8B0315EAF69BCF6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-28,United States
E071F60AE28C589D759394CDBC33D3586AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United Kingdom
6AE1B9226C07B2C76D5A83C104122E926AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-28,United States
091653428BE4746B8E399EA0BE0556CB6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-28,United States
2EF0B390CFFB6F799DDBBA85C9EB47CD6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United States
7554C65846FD2BC5F43D3778F942EA146AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United States
237B8FA040C8F9A34B387BFC56D41D5B6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-05,United Kingdom
6AF73D91CA8A0FAA8A9A755C1DEC57416AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United Kingdom
B744217AD4A4B641127D0EA02F78989A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-05,United Kingdom
75CCE565356DEF24507D04364695A9A36AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United States
2A92A1E16E7D44FBB346A6096398D52E6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
A0BB5CB3FAA5E9E1874FF064A12341FB6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-02,United States
103024569A55E1045B4830001E550DFE6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
33CDD6E5F26CAC2112570BB317DB69116AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United States
C82E32B9CA9DB30E9F5D7AEC9B8ABB936AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-02,United States
F7E670C23C92438686D5905EB9D4A10C6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United States
24B77EEA1E536DAA3EC970E2A75DD4746AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United Kingdom
35BCB7433D11075A93B13181084F4E926AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
A0F9C88F334EB33F3D591D2834F51D016AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United States
984186E97E6899C7001C9B0BC4ECB6A16AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
48D74C6A1B17AD7E12F2883E23BC6DE66AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United States
58B03AE5F3CE99BA7269BBE8FDE09BB66AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United States
97FB1EBE2A8AD354F07A82419142282A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United Kingdom
5A624A564DB1FF2AE835495EA2827E1F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,Canada
8C51F9EB0CB2E8220FD9E2140F9B19F96AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
929883428B42A8B0FEDC65718988E0DB6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
E7FCE93F0B6FEA94330F4D6003183FDA6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,Canada
C9A7A028DA4140F5BC79925CFFA704476AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
6028DBED4E77339473B24A89FEFF88576AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
8B541C6539EAB31DACB35A0277EF6D1F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,United States
3CCCB2EA70C354B01F517A16517D46EB6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United States
CB2FEE741284E9BA294C39F71E4ED64B6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-31,United Kingdom
7D4FCA3FD7CFDC600686F7292F11A00C6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
E91E1F62E73A6000C6F47D9B580234226AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-01,United States
145283D72F1F180065D6BA8E85BB29146AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United Kingdom
66EF02219CA30D85385D75D8E354A53B6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-29,United States
FBC915D8B01B73EA2126CAE698C2F00F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-01,United States
C8CA390B1354D6901C9AA9D8486575396AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-31,Canada
C2731B61DE08D4278DA0C87A0823FF5F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United Kingdom
CA67A326F358A545755E37EDE32DF7726AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-03,United Kingdom
61BA0C3DBD6079E7E2517B8B50BABC926AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United Kingdom
601F192AA806CCB8B9F1AC77DF3F535D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United States
F97777CE5DAC22AEC3D1730F1769F0096AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
B9DFF846401FFAA0B00AF2560CF63DF56AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-03,United States
8DD2F959DF6552D21D2E7ED6A38FFD9B6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United States
9AAB1DD89A3B757ABCB3B281702FFC896AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,Canada
D3CDB722B327016730D010C1BA38628B6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-05,United States
72A4CFB7FE7B2C27D9CCFC4EB9B81A146AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United Kingdom
A678598CB7BAEADAE583F889369927306AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-07-29,United States
C844940728D3540CB2C3F9C4E2E7AA636AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-06,United States
728119650A67CA227A615E3F168C70D96AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-04,Canada
A9EBF2E3510089212EB136D210C27DA76AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-06,United States
6D06FEDB56AF449BC5A39D2791FE55426AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,Canada
06FECDC92AC2FC226E56C3508EFB3A8C6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-03,United States
C77E647B4AA4AD5E3298AC375E0317196AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-03,United Kingdom
AD6833B12294BD447B2972308931BDFC6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United Kingdom
57649DC95924227DBB061D0A691EDB276AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-04,United Kingdom
DE80E0DBBBE1363664A907FCCBA837126AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-02,United Kingdom
614BB6DCB9D05AB8FE3DBA38B70C964F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-29,United States
3DE6E598FB3AB3D66F9066FD476476E86AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United States
2843969E121660CDA7D97265D5A5C28A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-29,United States
844A0EE012E29F81FE23B83C9CBF637D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-03,United States
D0A14BEFEF6CE9EF5C76D41E361B568B6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-28,United States
FC5CF7B9A708B6642757BDAFCE8BB8B86AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
C07CD9DD35F0376A341C9404F30A54086AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United Kingdom
75601FE001A03F073FA9E8A3FFA0D1F06AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
B1B710BFD7050E1B670D22ABF0E816ED6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-02,Canada
D0F4DB89EF86A2F550B3EFADAE3F29D76AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United Kingdom
12A153EACE29E56AFFFFF5B090F2B6086AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-03,United States
75F09853A08BCD55A06508A49C4D50BA6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United Kingdom
37599EFDA992CE106378AEEF374FE48D6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United States
BE54DC96BC9720152EE04D608A747A846AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
F4DB4EE4C9790D50195315E9E9DEA9836AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United Kingdom
EFC282D40D161CD97495805D5D5BEED26AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
5F867352B754A9A6680C276860B5783C6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
7ADC33295CC8AA9BAD14FAD50D2B55456AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United Kingdom
FB4C5C85EC859469E6AFA1430CE97E986AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United States
9B913B05676F532013A87305652F90C56AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United Kingdom
2539906CDAE3AEF4994FC70479DE1CAC6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
E46CAEA0F1268786C3DF01EABB9CBB526AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United States
B62ADE9DF5BD754BCF342918694E0AE66AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United States
B51EAA89552A7CB254C03663B674E5DC6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United States
383B967DB4A8E7D3129BDA778BE0BF176AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-28,Canada
B1AB4D63AD4CCC19EB32646EE04B26D56AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-02,United States
164728F45B4F14CD27CE6CB70F19BA786AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-05,United Kingdom
83FCA38D87D03E76315E3D44AAA577DC6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-05,United States
56955B00CE3C53BB8D23EA0B480B58706AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-29,United States
187B2C6AD6954E4FE11E5A9B7D93A8296AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
27F8A3C9657B17B8309B9ECDE2DC42466AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-04,United States
A11695DEB2215D485215CF2946699B276AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,United States
8063B39779160C3C5991D443541C66476AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-02,Canada
635A332FE8C7AECA06F8B92105FB6BFC6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United States
B7DADAE22212AE39AB275C80D56EE2956AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United States
1EF1D03B74C2BFD4410053D8172BF9786AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United States
557B9A3832ADE921F8D7BF5DB7C0CAC16AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-28,United States
2FC451833284D4685C6FB79839C2AE1A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United States
000B37F5681A28A32CC7E4747B8DB88D6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-08,United States
20D7BB8505F318A83FAC6764AF3E67206AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,United States
731A3CE4E2308D1B7F32B519902FE8056AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-02,Canada
4E83FF1F9A46344643994AAACCA84CB86AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,Canada
15B90139E4CAC8A93CC7EB9B46FC43076AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-29,Canada
DA5BA04B679DC0C971C850BF5B8B0D2F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
E51DCC619A4CBD90394942E3D542B73E6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United States
E0B9ADA2F56BF9168D212CD18ECF857A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
DFD5946586A03BE339A2FEDED93750DA6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United States
55EDF2A8C49E4F2D9981B00C0C9626896AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United States
44999415F01B34D980C07257693BC7EA6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United States
367B5EBEA8B05C0D16E352E1A3AC5A326AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-03,United States
2A6ED11F1A582ACA534C0DA4E446BCD26AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-29,United States
5CFBF48B5F23B80C6A82F14E3EC09E0F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United Kingdom
3518FF917A6BBA1424FBC81594FC1F406AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-04,United States
B2EC53309712DFC3B4DBCF7759D765226AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-02,United States
018270EF5DB23C7570596AF347AF668B6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United Kingdom
5960E8EC190D593A0EC4949797A835466AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United Kingdom
A45EAB6C5A1EF49119D9B4842ABBA67C6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
E9A061039C7B4AE2397EB116E4951DDB6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
A6F84779BD8522F535A4B1F1DF8D79046AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United States
D6B28B8E2F84A279D8628877A3957AEE6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-28,United States
D7FB3C30698751D22732F3DC5DFA999C6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-05,Canada
21B847CE317A590E720FC12217307E1A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United States
557F0D84920E7EC9976DB417AB8301026AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
9AD7B1230967BFAF8C51292DA30D9E266AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United Kingdom
07F81702442AFD2341255BBA3D3716256AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-05,United States
8CDB95F3A6975203B323F3BF472F516F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-05,United States
63152032363AAA812215AB72C53A017D6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United Kingdom
0F43E56B3F2749240125A0D98EDCD0426AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United Kingdom
88B4D3C169366EACEF81C6C28C2B91806AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United States
64D2E9DEBF052927E007C72088CB02B46AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-28,United States
58ACEBF061DFA43DD52EBCA4A79C09406AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-28,United States
461F46B3C0719689F0A305E7FB0051AB6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United States
96B666A418DB7C8F0F3C559031AAF54A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-03,United States
5AD5E06A6CDD85D8B874CA7D508EBEB36AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-05,United States
8419B865F51EB777EB2B5A5C142186DC6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,Canada
0CD5C9B9C8A7A0FC264C17B89C34D6756AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United States
86C3C35B98438D3E445C749C8B248F426AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
AD4F8B7CB7FBB0CEB9FCD9448D61D6326AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United Kingdom
4A407231822EAC1C80C8C9CFA4FB42AC6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-02,United States
9687B7F84D703E1C931F52481CAA79396AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
D7AF6C5C131FFC617EDE3E48F44F41DA6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United States
CBA332E448ACA65FBA91C40B5FF71A726AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
CEDA0DDBA1FF8A25CD23D5041F5741176AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
4B0DA17A22A4928E5B2DDA1A234B60E86AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-05,United States
987E5E5F46119A783198D775F3C1C8696AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,Canada
BFBA4DDB1221B8789E4DF108A69E0EAA6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United States
8FF402115BAAF4018A7AECF4D49D40BA6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-07-28,United States
65C99BF0E62A54A3EFE4A0A44646CABE6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-07,United States
725D44AB323F15ED2FFD5C81C888A7626AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,Canada
D5850805692B6C830B45A18C7452D9746AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-04,United States
23BD00C1B1DF21D2C4EFD38A82CC38B06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-03,United Kingdom
CF0A629FF1BF91AE43F6ED2BA7F093446AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United States
E3765380610DEC9A5F2254B79A9C96B06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United Kingdom
F68A4AFE55AFE6F31B3A653FA8A985736AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
55738A81D83AB2927A22A232086DB0936AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
E175389AAF23CA094F2F07ACC4486A486AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-04,United States
9EF3EE5EF81113BFAEAACC5E4F6254116AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-04,United States
9A42C913CD4AB6AE15A93BDE54CE4DD76AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,United States
B2EFC5490F4EF2477D7403C4CEDADD076AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United Kingdom
36EFC5B588F2601A4246AFA87AA97B686AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
047832418E813FAF4113CD4B0DB2F74D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-30,United States
3936FC8B48C2CF35D7F1DBB536D65E516AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-01,United States
2E0F42D7E1C782D7974EAE42C7A592E86AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-28,United States
36ADD043DFB7FEA7ED3EF690B206DC1A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,United States
DAB9373E9F42D35DC59FCF9E0620663F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-04,United States
DBA719D7E825145129247647D8370F9A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United States
427FD83968DA0F2B392DF1BBF1CA95536AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-04,United Kingdom
8ACB588BB6B2C0751527C6ED3FECF1D36AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
6FE1CDFCACC6197F4A5039D8B1094AA86AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-07-30,United States
3918B26C6899B66588F10A973861F89D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
506D6180C89DC599E1D62DF02F3F0C466AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United Kingdom
F3469E668901EF10F3C0A321DA5EF5D16AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-05,United States
E69A6246033E33BEC9C6E1EFF69E78076AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-29,United States
07F3A662F33E67565EC82336532B15066AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United States
E1A459A6C57A683636EFA0B0D9464AE96AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-31,United States
2264D6440B80DB2842B36A96A5B3DE096AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United States
7573F837D7ED6DDC271CF42A17E5345C6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
0F3BD3E9A33775FAB21489503F9BE3EA6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-31,United States
DB6F467FA6680ED707A6D7C33E6EFE6D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,United States
7F9A2D8035FDDA9EDA52C99F1A705AC26AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
35010731E6469C0E732C4AE533BCD03A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,Canada
2C27A1AB4EFE3757E9A2A177B99AF8856AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-07,United States
4F21864FBFDF87D2A45C861C99CA23EA6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United States
75EA34131771517CC3BF75EA0CF931466AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
215AF4F5802D0FA9AC5A102EA35C39506AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-02,United States
8B6C403C2EF5F63E1733E2BFF6F72FAF6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-05,United States
01BF43FCBBFE60BE957EA71C3DC6F6086AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United States
EA8C29513372195639E70860BC4790F56AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,Canada
368EAFC80C14EFC511F1AC935528E6286AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
CDB767236E6E260BE951249CAF82F5D66AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United States
6029F666FB2F703A4F6684D6A3E869B26AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-03,United Kingdom
24743408D40BC87254D5B6CFBBFDE6B76AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
17382B74B9C321E4125F0E30EE02A3D86AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-07-31,United States
008B60E861767BC399FC2C7EA2633F736AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United States
5A63935502849A3F736DBB41B92C0C4D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-02,United States
907D56FEB8EDB407A4489484E05038336AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-06,United Kingdom
D56736FB1DE52799C2714B57275E8C0C6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-08,United States
98F789276BF822B5D46447C4E4F7762A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-08-01,United States
B47D9E6ECEAD05E6DF8E2DE75788C8CE6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-06,United Kingdom
2817A9861FEA2604DBC313F635DD31546AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-08,United States
CA6ADBF7F1989DBCC8D4F6D782A0A3066AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-08-01,United Kingdom
2979944B9CE5F325D83661944BF347E96AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-07-30,United States
FB07D1C2F1973557348278318991027A6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-08-06,United States
